sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10644:1	Ban ngày lúc nhận phòng thì không có vấn đề gì, nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc, phòng bên cạnh cũng như vậy .	ban ngày lúc nhận phòng thì ko có vấn đề gì , nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc , phòng bên cạnh cũng như vậy	facility	negative	facility negative	yes	1	31

TripAdivisor_Vi_10644:1	Ban ngày lúc nhận phòng thì không có vấn đề gì, nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc, phòng bên cạnh cũng như vậy .	ban ngày lúc nhận phòng thì ko có vấn đề gì , nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc , phòng bên cạnh cũng như vậy	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10644:2	Một ấn tượng xấu về nơi đó .	một ấn tượng xấu về nơi đó	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10644:2	Một ấn tượng xấu về nơi đó .	một ấn tượng xấu về nơi đó	experience	negative	experience negative	yes	1	8

TripAdivisor_Vi_10644:2	Một ấn tượng xấu về nơi đó .	một ấn tượng xấu về nơi đó	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10645:0	Có quay lại quy nhơn chắc vẫn trú đây thôi .	có quay lại quy nhơn chắc vẫn trú đây thôi‍♂️	loyalty	positive	loyalty positive	yes	1	11

TripAdivisor_Vi_10645:0	Có quay lại quy nhơn chắc vẫn trú đây thôi .	có quay lại quy nhơn chắc vẫn trú đây thôi‍♂️	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10645:0	Có quay lại quy nhơn chắc vẫn trú đây thôi .	có quay lại quy nhơn chắc vẫn trú đây thôi‍♂️	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10645:1	Dễ thương dã man .	homestay dễ thương dã man	facility	positive	facility positive	yes	1	5

TripAdivisor_Vi_10645:1	Dễ thương dã man .	homestay dễ thương dã man	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10645:1	Dễ thương dã man .	homestay dễ thương dã man	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10645:2	Nằm trong con phố nhỏ gần trung tâm .	nằm trong con phố nhỏ gần trung tâm	amenity	positive	amenity positive	yes	1	9

TripAdivisor_Vi_10645:2	Nằm trong con phố nhỏ gần trung tâm .	nằm trong con phố nhỏ gần trung tâm	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10645:2	Nằm trong con phố nhỏ gần trung tâm .	nằm trong con phố nhỏ gần trung tâm	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10645:3	Khá là nhiều giường .	khá là nhiều giường	facility	positive	facility positive	yes	1	5

TripAdivisor_Vi_10645:3	Khá là nhiều giường .	khá là nhiều giường	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10645:3	Khá là nhiều giường .	khá là nhiều giường	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10645:4	Các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn .	các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn	service	positive	service positive	yes	1	16

TripAdivisor_Vi_10645:4	Các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn .	các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn	service	negative	service negative	no	0	0

TripAdivisor_Vi_10645:4	Các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn .	các ace từ quản lý đến nhân viên cực kì thân thiện và nhanh nhẹn	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10645:5	Giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơi .	giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơiii	experience	positive	experience positive	yes	1	22

TripAdivisor_Vi_10645:5	Giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơi .	giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơiii	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10645:5	Giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơi .	giá cả quá phải chăng thích hợp đi đông vui hoặc đi 2 - 3 người cx được mấy chế ơiii	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10654:0	Khách sạn ngay trung tâm .	khách sạn ngay trung tâm	amenity	positive	amenity positive	yes	1	6

TripAdivisor_Vi_10654:0	Khách sạn ngay trung tâm .	khách sạn ngay trung tâm	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10654:0	Khách sạn ngay trung tâm .	khách sạn ngay trung tâm	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10654:1	Phòng sạch sẽ, tiện nghi .	phòng sạch sẽ , tiện nghi	facility	positive	facility positive	yes	1	7

TripAdivisor_Vi_10654:1	Phòng sạch sẽ, tiện nghi .	phòng sạch sẽ , tiện nghi	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10654:1	Phòng sạch sẽ, tiện nghi .	phòng sạch sẽ , tiện nghi	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10654:2	Nhân viên thân thiện .	nhân viên thân thiện	service	positive	service positive	yes	1	5

TripAdivisor_Vi_10654:2	Nhân viên thân thiện .	nhân viên thân thiện	service	negative	service negative	no	0	0

TripAdivisor_Vi_10654:2	Nhân viên thân thiện .	nhân viên thân thiện	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10654:3	Xứng đáng giá tiền .	xứng đáng giá tiền	experience	positive	experience positive	yes	1	5

TripAdivisor_Vi_10654:3	Xứng đáng giá tiền .	xứng đáng giá tiền	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10654:3	Xứng đáng giá tiền .	xứng đáng giá tiền	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10654:4	Sẽ quay trở lại mỗi khi vào quy nhơn. Sẵn sàng giới thiệu cho tất cả mọi người. Cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ .	sẽ quay trở lại mỗi khi vào quy nhơn . sẵn sàng giới thiệu cho tất cả mọi người . cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ	loyalty	positive	loyalty positive	yes	1	33

TripAdivisor_Vi_10654:4	Sẽ quay trở lại mỗi khi vào quy nhơn. Sẵn sàng giới thiệu cho tất cả mọi người. Cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ .	sẽ quay trở lại mỗi khi vào quy nhơn . sẵn sàng giới thiệu cho tất cả mọi người . cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10654:4	Sẽ quay trở lại mỗi khi vào quy nhơn. Sẵn sàng giới thiệu cho tất cả mọi người. Cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ .	sẽ quay trở lại mỗi khi vào quy nhơn . sẵn sàng giới thiệu cho tất cả mọi người . cảm ơn team đã cho gia đình một trải nghiệm đáng nhớ	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10657:0	Gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ .	gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ	service	positive	service positive	yes	1	24

TripAdivisor_Vi_10657:0	Gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ .	gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ	service	negative	service negative	no	0	0

TripAdivisor_Vi_10657:0	Gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ .	gia đình tôi lưu trú trúng dịp sinh nhật và khách sạn đã có 1 chiếc bánh kem nhỏ dành tặng bất ngờ	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10657:1	Cảm thấy vui và ấm cúng .	cảm thấy vui và ấm cúng	experience	positive	experience positive	yes	1	7

TripAdivisor_Vi_10657:1	Cảm thấy vui và ấm cúng .	cảm thấy vui và ấm cúng	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10657:1	Cảm thấy vui và ấm cúng .	cảm thấy vui và ấm cúng	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10657:2	Dịch vụ tốt và nhân viện thân thiện .	dịch vụ tốt và nhân viện thân thiện	service	positive	service positive	yes	1	9

TripAdivisor_Vi_10657:2	Dịch vụ tốt và nhân viện thân thiện .	dịch vụ tốt và nhân viện thân thiện	service	negative	service negative	no	0	0

TripAdivisor_Vi_10657:2	Dịch vụ tốt và nhân viện thân thiện .	dịch vụ tốt và nhân viện thân thiện	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10657:3	Nếu có dịp sẽ ghé thăm lần sau .	nếu có dịp sẽ ghé thăm lần sau	loyalty	positive	loyalty positive	yes	1	9

TripAdivisor_Vi_10657:3	Nếu có dịp sẽ ghé thăm lần sau .	nếu có dịp sẽ ghé thăm lần sau	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10657:3	Nếu có dịp sẽ ghé thăm lần sau .	nếu có dịp sẽ ghé thăm lần sau	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10658:0	Tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo .	tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo	service	positive	service positive	yes	1	18

TripAdivisor_Vi_10658:0	Tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo .	tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo	service	negative	service negative	no	0	0

TripAdivisor_Vi_10658:0	Tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo .	tôi đánh giá cao nhân viên ở đây vì cách phục vụ nhiệt tình và chu đáo	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10658:1	Phòng ở view đẹp và tranh thiết bị hiện đại .	phòng ở view đẹp và tranh thiết bị hiện đại	facility	positive	facility positive	yes	1	11

TripAdivisor_Vi_10658:1	Phòng ở view đẹp và tranh thiết bị hiện đại .	phòng ở view đẹp và tranh thiết bị hiện đại	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10658:1	Phòng ở view đẹp và tranh thiết bị hiện đại .	phòng ở view đẹp và tranh thiết bị hiện đại	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10658:2	Đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngon và hợp khẩu vị .	đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngonnn và hợp khẩu vị	service	positive	service positive	yes	1	22

TripAdivisor_Vi_10658:2	Đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngon và hợp khẩu vị .	đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngonnn và hợp khẩu vị	service	negative	service negative	no	0	0

TripAdivisor_Vi_10658:2	Đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngon và hợp khẩu vị .	đồ ăn ở nhà hàng ở tầng 2 tên gì thì tôi k nhớ rất là ngonnn và hợp khẩu vị	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10658:3	Tôi sẽ quay lại đây khi có dịp về quy nhơn .	tôi sẽ quay lại đây khi có dịp về quy nhơn	loyalty	positive	loyalty positive	yes	1	12

TripAdivisor_Vi_10658:3	Tôi sẽ quay lại đây khi có dịp về quy nhơn .	tôi sẽ quay lại đây khi có dịp về quy nhơn	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10658:3	Tôi sẽ quay lại đây khi có dịp về quy nhơn .	tôi sẽ quay lại đây khi có dịp về quy nhơn	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10662:0	Service khá ok, các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya .	service khá ok , các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya	service	positive	service positive	yes	1	19

TripAdivisor_Vi_10662:0	Service khá ok, các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya .	service khá ok , các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya	service	negative	service negative	no	0	0

TripAdivisor_Vi_10662:0	Service khá ok, các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya .	service khá ok , các bạn nhân viên nhiệt tình hỗ trợ dùnminhf check - in khá khuya	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10662:1	Đầy đủ tiện ích của khách sạn 5 sao .	đầy đủ tiện ích của khách sạn 5 sao	facility	positive	facility positive	yes	1	10

TripAdivisor_Vi_10662:1	Đầy đủ tiện ích của khách sạn 5 sao .	đầy đủ tiện ích của khách sạn 5 sao	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10662:1	Đầy đủ tiện ích của khách sạn 5 sao .	đầy đủ tiện ích của khách sạn 5 sao	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10662:2	Sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	positive	loyalty positive	yes	1	7

TripAdivisor_Vi_10662:2	Sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10662:2	Sẽ quay lại nếu có dịp .	sẽ quay lại nếu có dịp	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10662:3	Đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn .	đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn	branding	positive	branding positive	yes	1	16

TripAdivisor_Vi_10662:3	Đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn .	đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn	branding	negative	branding negative	no	0	0

TripAdivisor_Vi_10662:3	Đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn .	đáng để trải nghiệm khi đặt chân tới vùng đất nắng và gió quy nhơn	branding	neutral	branding neutral	no	0	0

TripAdivisor_Vi_10666:0	Khách sạn có view nhìn ra biển rất tuyệt vời, năm ngay trung tâm .	khách sạn có view nhìn ra biển rất tuyệt vời , năm ngay trung tâm	amenity	positive	amenity positive	yes	1	16

